,start,end,duration,round_epochs,loss,acc,f1score,val_loss,val_acc,val_f1score,activation1,activation2,batch_size,dropout,epochs,kernel_initializer,layer1_units,layer2_units,layer3_units,losses,lr,optimizer,use_bias
257,09/21/20-192153,09/21/20-192217,24.20806121826172,100,0.05560660699009895,0.8528000116348267,0.5028609037399292,0.05895997965335846,0.8312000036239624,0.4141322672367096,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.4,100,uniform,20,50,20,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
258,09/21/20-192217,09/21/20-192243,25.88292169570923,100,0.056345497210820515,0.8445333242416382,0.468072772026062,0.05870345211029053,0.8367999792098999,0.4703826904296875,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.32,100,uniform,38,30,35,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
259,09/21/20-192243,09/21/20-192313,29.479565143585205,106,0.04385193254723951,0.8770666718482971,0.5957871079444885,0.04854077038168907,0.8568000197410583,0.5618705153465271,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.24,106,normal,65,45,29,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
260,09/21/20-192313,09/21/20-192333,20.356633186340332,100,0.05504334472864866,0.8496000170707703,0.5025630593299866,0.05880554169416428,0.8335999846458435,0.44594234228134155,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,100,uniform,65,55,20,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
261,09/21/20-192334,09/21/20-192400,26.663007497787476,106,0.02010762775875628,0.9509333372116089,0.8552374243736267,0.0660557091832161,0.8303999900817871,0.5253893733024597,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,106,normal,65,25,26,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
262,09/21/20-192401,09/21/20-192433,32.557490825653076,124,0.043522690733273826,0.8741333484649658,0.6115047335624695,0.04865103600919247,0.8568000197410583,0.5615874528884888,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.16,124,uniform,83,30,35,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
263,09/21/20-192433,09/21/20-192454,20.99608826637268,118,0.054964805578192076,0.8407999873161316,0.44820496439933777,0.05567412013560533,0.8416000008583069,0.4648301899433136,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.0,118,normal,74,35,38,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
264,09/21/20-192455,09/21/20-192528,33.007590532302856,118,0.14369947814941406,0.9482666850090027,0.8548281192779541,1.4704862604141236,0.8184000253677368,0.502102792263031,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,118,normal,92,30,23,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
265,09/21/20-192528,09/21/20-192611,43.33233141899109,142,0.2721381833553314,0.8989333510398865,0.6965551376342773,0.3920298945903778,0.8447999954223633,0.5157625675201416,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.16,142,normal,65,30,23,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
266,09/21/20-192612,09/21/20-192652,40.360729694366455,136,0.03767487281560898,0.8946666717529297,0.6795207262039185,0.055415793366730214,0.848800003528595,0.5353266596794128,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.4,136,uniform,47,20,20,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
267,09/21/20-192653,09/21/20-192732,39.58757257461548,136,0.042355534136295316,0.8845333456993103,0.6478766798973083,0.05109270894527435,0.848800003528595,0.5099814534187317,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.4,136,uniform,47,25,38,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
268,09/21/20-192733,09/21/20-192826,53.48514652252197,136,0.38697132058938344,0.8490666747093201,0.49941614270210266,0.4104430016875267,0.8375999927520752,0.4672876298427582,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.32,136,normal,56,40,23,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
269,09/21/20-192827,09/21/20-192938,71.7000789642334,100,0.21412531697750092,0.8973333239555359,0.6801908612251282,0.7522541041970253,0.8360000252723694,0.46565479040145874,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,30,0.24,100,normal,29,50,38,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
270,09/21/20-192939,09/21/20-193022,43.36309623718262,112,0.39325501918792727,0.8424000144004822,0.4631119966506958,0.4167898743152618,0.8367999792098999,0.44368889927864075,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.4,112,uniform,29,30,32,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
271,09/21/20-193023,09/21/20-193127,64.38101387023926,118,0.030972137704491615,0.9146666526794434,0.7610538601875305,0.061566601008176805,0.8392000198364258,0.5206116437911987,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.32,118,uniform,92,50,23,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
272,09/21/20-193128,09/21/20-193230,62.114882946014404,136,0.05394577046235403,0.8450666666030884,0.47093409299850464,0.05467747040092945,0.8456000089645386,0.495815634727478,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.4,136,normal,29,35,35,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
273,09/21/20-193231,09/21/20-193357,86.52369284629822,148,0.32909024887283644,0.8666666746139526,0.5780077576637268,0.3480825204253197,0.8583999872207642,0.5672592520713806,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.16,148,normal,56,45,35,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
274,09/21/20-193358,09/21/20-193457,59.144530296325684,136,0.30043524473905564,0.8808000087738037,0.6343318819999695,0.38410375797748564,0.8464000225067139,0.5233900547027588,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.32,136,uniform,29,50,20,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
275,09/21/20-193457,09/21/20-193607,69.34746813774109,118,0.026559966303388742,0.9327999949455261,0.8096345067024231,0.06498430053144694,0.8335999846458435,0.4860226809978485,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.16,118,uniform,65,50,26,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
276,09/21/20-193607,09/21/20-193707,59.740092515945435,142,0.04547806987166405,0.8687999844551086,0.5874974131584167,0.04934934516623616,0.8456000089645386,0.5136662125587463,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.16,142,normal,47,25,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
277,09/21/20-193708,09/21/20-193810,62.74973678588867,106,0.04547338981429736,0.869866669178009,0.5977171659469604,0.04858635786175728,0.8551999926567078,0.5485052466392517,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.08,106,uniform,74,20,38,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
278,09/21/20-193811,09/21/20-193905,54.45413160324097,130,0.03070952388147513,0.9205333590507507,0.7777643203735352,0.05816484920680523,0.8416000008583069,0.525547444820404,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,130,uniform,74,40,32,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
279,09/21/20-193906,09/21/20-194003,56.83216118812561,112,0.056412631193796796,0.8378666639328003,0.3986123204231262,0.05617995911836624,0.8392000198364258,0.4510425925254822,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.24,112,normal,56,50,29,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
280,09/21/20-194003,09/21/20-194048,44.70598220825195,136,0.28415691965818407,0.8893333077430725,0.6783372759819031,0.37644028675556185,0.8503999710083008,0.5551824569702148,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.32,136,normal,38,30,38,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
281,09/21/20-194048,09/21/20-194146,57.667054176330566,148,0.02369911260654529,0.9346666932106018,0.8139597177505493,0.06609807258844376,0.8327999711036682,0.5233879685401917,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,148,uniform,38,45,32,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
282,09/21/20-194146,09/21/20-194240,53.6462140083313,148,0.04542137967795134,0.8741333484649658,0.6089507341384888,0.05243363808095455,0.8503999710083008,0.53791743516922,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,45,0.08,148,normal,47,30,32,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
283,09/21/20-194241,09/21/20-194404,83.51006484031677,136,0.40307879889011383,0.8384000062942505,0.3771413266658783,0.4296666713953018,0.8248000144958496,0.3279469311237335,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.24,136,uniform,38,20,26,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
284,09/21/20-194405,09/21/20-194452,47.344868659973145,124,0.3186712787350019,0.8730666637420654,0.5955324769020081,0.3418502858579159,0.853600025177002,0.5707712769508362,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.4,124,normal,38,25,29,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
285,09/21/20-194453,09/21/20-194603,70.7738299369812,148,0.021233436798055966,0.9501333236694336,0.8549931049346924,0.06431086757779121,0.8320000171661377,0.5348698496818542,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.08,148,uniform,74,20,38,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
286,09/21/20-194604,09/21/20-194659,54.721625328063965,112,0.32616396601994835,0.8685333132743835,0.5933817028999329,0.3559994134902954,0.8575999736785889,0.5771989226341248,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,55,0.32,112,normal,20,30,35,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
287,09/21/20-194659,09/21/20-194723,24.19962191581726,106,0.032998544171452523,0.9071999788284302,0.7210084795951843,0.06016966906189918,0.8375999927520752,0.530919075012207,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.32,106,uniform,92,25,35,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
288,09/21/20-194724,09/21/20-194758,34.01017999649048,118,0.022234076118096708,0.9429333209991455,0.8367074131965637,0.06722154068946838,0.8256000280380249,0.4684010446071625,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,118,uniform,74,45,23,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
289,09/21/20-194758,09/21/20-194839,40.887146949768066,136,0.01976875972531889,0.9503999948501587,0.8589421510696411,0.06843711234815418,0.8223999738693237,0.49835485219955444,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.0,136,normal,83,35,38,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
290,09/21/20-194839,09/21/20-194901,22.09474277496338,130,0.3113801090121269,0.8722666501998901,0.6103265285491943,0.3516161054968834,0.8543999791145325,0.5573242902755737,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,65,0.08,130,uniform,74,40,32,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
291,09/21/20-194902,09/21/20-194921,19.16027069091797,100,0.03815279835214218,0.8949333429336548,0.6880440711975098,0.05586389064788819,0.848800003528595,0.5184330344200134,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,100,uniform,20,55,35,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
292,09/21/20-194921,09/21/20-194939,17.52008819580078,112,0.020013170467689634,0.9503999948501587,0.867280125617981,0.07651658816635609,0.8080000281333923,0.4891120493412018,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,65,0.4,112,uniform,74,45,29,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
293,09/21/20-194939,09/21/20-195002,23.525932788848877,148,0.24418785917758942,0.8922666907310486,0.6944073438644409,0.46991547346115115,0.8511999845504761,0.5475407838821411,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,60,0.24,148,normal,20,30,38,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
294,09/21/20-195003,09/21/20-195031,28.764811754226685,100,0.21002004226545493,0.9111999869346619,0.7368876934051514,0.5074823381900787,0.8360000252723694,0.5314285755157471,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,100,normal,47,45,32,binary_crossentropy,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
295,09/21/20-195032,09/21/20-195100,28.308386087417603,142,0.10256773543854554,0.9501333236694336,0.8628851175308228,0.9867825108766556,0.8223999738693237,0.5189924836158752,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.24,142,uniform,65,40,35,binary_crossentropy,1.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
296,09/21/20-195100,09/21/20-195122,22.03784418106079,100,0.03283459744323045,0.909600019454956,0.7328523397445679,0.059722592480480674,0.8447999954223633,0.5315614938735962,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,45,0.24,100,uniform,83,20,32,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
297,09/21/20-195122,09/21/20-195149,26.60765838623047,148,0.044205651904145875,0.8722666501998901,0.6102479696273804,0.04891211427748203,0.8560000061988831,0.5465039610862732,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,50,0.16,148,normal,29,20,32,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
298,09/21/20-195149,09/21/20-195218,28.331378936767578,106,0.03936443640757352,0.8920000195503235,0.6654481291770935,0.0531410206258297,0.848800003528595,0.5366858243942261,<function elu at 0x0000019F21F2DAF8>,<function sigmoid at 0x0000019F2296F4C8>,35,0.4,106,uniform,20,25,26,logcosh,5.0,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
299,09/21/20-195218,09/21/20-195242,23.846763134002686,106,0.036343935678402585,0.9034666419029236,0.7055730819702148,0.055404350996017454,0.8424000144004822,0.5786539316177368,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.16,106,normal,74,20,23,logcosh,0.5,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,True
300,09/21/20-195242,09/21/20-195316,33.67033243179321,118,0.09069453627616167,0.9621333479881287,0.8991745710372925,1.4712939399182796,0.8191999793052673,0.5134066939353943,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,30,0.08,118,normal,56,30,32,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
301,09/21/20-195316,09/21/20-195343,27.413896560668945,148,0.038194244392216206,0.8994666934013367,0.7004227638244629,0.05323795661330223,0.843999981880188,0.5454655289649963,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,50,0.08,148,uniform,56,45,38,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
302,09/21/20-195344,09/21/20-195401,17.861220598220825,100,0.057812451725204786,0.8306666612625122,0.3523605465888977,0.06080974270403385,0.8327999711036682,0.4054846167564392,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,100,uniform,47,30,23,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
303,09/21/20-195402,09/21/20-195427,25.604756832122803,136,0.023827507010661067,0.9309333562850952,0.7979760766029358,0.06467996262013913,0.8312000036239624,0.5444989204406738,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.08,136,normal,47,55,32,logcosh,1.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
304,09/21/20-195427,09/21/20-195450,22.623631715774536,142,0.3606422712802887,0.8600000143051147,0.5535182356834412,0.3860338249206543,0.8407999873161316,0.5096520185470581,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.32,142,normal,20,50,35,binary_crossentropy,0.1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,True
305,09/21/20-195451,09/21/20-195602,71.39368534088135,130,0.08203073439002037,0.9653333425521851,0.9089633822441101,1.5558612642288208,0.8055999875068665,0.4787403345108032,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,40,0.0,130,normal,38,50,32,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,False
306,09/21/20-195603,09/21/20-195657,54.49389934539795,130,0.17537754539400338,0.9136000275611877,0.7784623503684998,1.2117705911397934,0.8191999793052673,0.5185984373092651,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,35,0.32,130,uniform,29,50,32,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,True
307,09/21/20-195657,09/21/20-195723,26.074220180511475,142,0.05390828177829583,0.8501333594322205,0.5038931965827942,0.059066454589366914,0.8303999900817871,0.4518967568874359,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,55,0.24,142,uniform,56,50,38,logcosh,0.1,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,False
308,09/21/20-195724,09/21/20-195745,20.891534090042114,124,0.07975948172807694,0.9637333154678345,0.8988535404205322,1.3282508931159973,0.8032000064849854,0.4959392547607422,<function relu at 0x0000019F2296F168>,<function sigmoid at 0x0000019F2296F4C8>,60,0.08,124,normal,83,50,23,binary_crossentropy,5.0,<class 'tensorflow.python.keras.optimizer_v2.nadam.Nadam'>,False
